lng,lat
-58.391361,-34.607887
-58.450046,-34.555966
-58.3949583,-34.604513
-58.386223,-34.612239
-58.4523061,-34.5538167
-58.394643,-34.604525
-58.43287,-34.570715
-58.4399389,-34.5643568
-58.434871,-34.568676
-58.4165247,-34.5847845
-58.4053499,-34.5945934
-58.424332,-34.577797
-58.392703,-34.605721
-58.494552,-34.516305
-58.3971054,-34.6016761
-58.4589,-34.5472
-58.4361596,-34.5668975
-58.463148,-34.543233
-58.439299,-34.564071
-58.412707,-34.587468
-58.366311,-34.628636
-58.395363,-34.602748
-58.4272,-34.5745
-58.371153,-34.624098
-58.4322732,-34.5698385
-58.459569,-34.545639
-58.3779568,-34.6175785
-58.4368,-34.5655
-58.382776,-34.613219
-58.260079,-34.723677
-58.3900842,-34.6066491
-58.4047,-34.5936
-58.3613,-34.631998
-58.386606,-34.609441
-58.445842,-34.557057
-58.3608448,-34.6320434
-58.46314,-34.54162
-58.4544449,-34.5491869
-58.4877,-34.5201
-58.40905,-34.588997
-58.3879012,-34.6077047
-58.422356,-34.577198
-58.4532876,-34.5499895
-58.3628499,-34.6298527
-58.2627514,-34.7200918
-58.396275,-34.599869
-58.399571,-34.596862
-58.4109,-34.5868
-58.619971,-34.406164
-58.4335617,-34.5667734
-58.4850089,-34.5215759
-58.4109701,-34.5863049
-58.38923,-34.605506
-58.374322,-34.618745
-58.391768,-34.603042
-58.381835,-34.6116871
-58.422856,-34.575307
-58.3729926,-34.6190759
-58.384045,-34.609241
-58.405533,-34.59014
-58.393041,-34.601159
-58.376096,-34.616166
-58.255729,-34.724544
-58.431944,-34.566538
-58.3760331,-34.6159499
-58.223347,-34.753869
-58.251,-34.7282
-58.3973971,-34.5960054
-58.3831215,-34.6085513
-58.4706,-34.5315
-58.368478,-34.621333
-58.2535,-34.725
-58.3989,-34.5938
-58.4220692,-34.5733048
-58.377673,-34.612572
-58.372441,-34.617218
-58.413292,-34.580779
-58.360295,-34.62779
-58.3947861,-34.5971041
-58.4074,-34.5859
-58.468176,-34.532302
-58.420475,-34.574055
-58.451884,-34.546397
-58.4051234,-34.5873487
-58.395425,-34.595813
-58.3847811,-34.6051859
-58.388729,-34.601674
-58.369851,-34.618135
-58.374702,-34.613625
-58.3746625,-34.6136307
-58.3891667,-34.6006805
-58.380533,-34.608259
-58.379243,-34.609305
-58.390542,-34.599232
-58.3886005,-34.6006324
-58.4906586,-34.5110917
-58.3983517,-34.5919508
-58.399403,-34.5907212
-58.385229,-34.60315
-58.385088,-34.60322
-58.254951,-34.720261
-58.376565,-34.610428
-58.410332,-34.58052
-58.492046,-34.508824
-58.4918272,-34.5089427
-58.400575,-34.588803
-58.4100975,-34.5802113
-58.383077,-34.603902
-58.390211,-34.597206
-58.386397,-34.600584
-58.387552,-34.599262
-58.4092,-34.5801
-58.5960217,-34.4184565
-58.401466,-34.586854
-58.394831,-34.592701
-58.3796983,-34.6060306
-58.392,-34.595055
-58.393061,-34.594087
-58.408608,-34.580229
-58.3902,-34.5964
-58.37334,-34.611219
-58.4015054,-34.5861813
-58.37647,-34.607884
-58.403812,-34.58354
-58.3760198,-34.6081269
-58.377861,-34.606445
-58.4009,-34.5859
-58.4086,-34.5791
-58.493843,-34.504534
-58.3926,-34.593
-58.3877718,-34.5970782
-58.436642,-34.553982
-58.379509,-34.604198
-58.388332,-34.59632
-58.3979,-34.587782
-58.385461,-34.598783
-58.405894,-34.580526
-58.206631,-34.760264
-58.3783133,-34.6047958
-58.3876,-34.5964
-58.3831549,-34.6003161
-58.376453,-34.606155
-58.3615,-34.6192
-58.377672,-34.604774
-58.393414,-34.590737
-58.3982903,-34.5863931
-58.40004,-34.584822
-58.398127,-34.586508
-58.380994,-34.601524
-58.55325,-34.450955
-58.378116,-34.603219
-58.389726,-34.591951
-58.1979191,-34.7652851
-58.497407,-34.497382
-58.405981,-34.577265
-58.384178,-34.596288
-58.378613,-34.601177
-58.379713,-34.599822
-58.3796545,-34.5998484
-58.3767232,-34.6021724
-58.376826,-34.601651
-63.910924,-31.651386
-58.394398,-34.585915
-58.380133,-34.597675
-58.4814,-34.5087
-60.726586,-32.94079
-58.505871,-34.487198
-58.3886,-34.5897
-58.376924,-34.599933
-58.378291,-34.598622
-58.499192,-34.492689
-58.57798,-34.424942
-58.370312,-34.60537
-58.577033,-34.4255709
-58.371478,-34.604167
-58.44301,-34.540971
-58.3781834,-34.5976686
-58.47972,-34.50855
-58.403801,-34.574635
-58.3804858,-34.5951915
-58.374107,-34.600814
-58.559628,-34.438741
-58.381012,-34.594016
-58.371949,-34.601987
-58.3731891,-34.6008689
-58.565723,-34.433161
-58.376975,-34.59728
-58.370466,-34.60257
-58.4892685,-34.4978183
-58.3791,-34.5941
-58.4771,-34.5081
-58.553738,-34.441795
-58.388055,-34.585727
-58.372053,-34.599672
-58.374515,-34.597351
-58.3834012,-34.5892217
-60.7402,-32.9285
-58.5179,-34.4713
-58.50573,-34.48157
-58.538348,-34.453474
-58.5395479,-34.4523413
-58.4823114,-34.5016027
-58.397682,-34.575574
-58.5457,-34.4469
-58.3793,-34.5918
-58.379252,-34.591563
-58.369906,-34.599509
-58.381335,-34.589266
-58.514531,-34.472624
-58.5056248,-34.4802448
-58.527173,-34.461333
-58.3634962,-34.6034242
-58.363274,-34.603441
-58.363274,-34.603439
-58.514687,-34.470353
-58.390966,-34.576259
-58.512079,-34.470376
-60.725227,-32.931339
-58.3732,-34.5904
-58.0544,-34.8819
-60.7249756,-32.9298072
-58.484964,-34.49027
-60.6844,-32.951
-58.527515,-34.4524395
-58.50185,-34.47436
-58.497758,-34.476587
-58.48977,-34.48337
-58.5100921,-34.4654523
-58.372698,-34.5850445
-58.07703,-34.85116
-60.670442,-32.951847
-60.702038,-32.934019
-60.645497,-32.964284
-60.6778049,-32.9446397
-60.62856,-32.970122
-60.653201,-32.954975
-60.6424,-32.9609
-56.7186,-36.3588
-57.9757,-34.9349
-60.6733,-32.9406
-58.104034,-34.811905
-60.642143,-32.956875
-60.6467395,-32.9514498
-60.6635,-32.942
-60.727936,-32.904529
-60.657028,-32.942435
-60.649656,-32.946554
-60.634864,-32.95473
-60.627932,-32.953823
-57.9829,-34.9103
-60.637325,-32.94663
-60.680334,-32.922428
-60.6720475,-32.9265135
-60.6448748,-32.9416062
-60.650968,-32.937548
-57.996156,-34.893655
-60.637946,-32.943048
-60.64213,-32.939591
-57.996389,-34.889722
-57.953545,-34.930175
-60.685,-32.9094
-57.9801,-34.8955
-57.9601721,-34.9132587
-57.949931,-34.923011
-57.9562,-34.9168
-57.9344,-34.9362
-57.969828,-34.90023
-57.956494,-34.911498
-58.003415,-34.86586
-57.951821,-34.913497
-57.9522388,-34.9129897
-57.9421,-34.9154
-57.9506,-34.9068
-64.5007,-31.4367
-64.498234,-31.431672
-57.945932,-34.892971
-64.499099,-31.42053
-64.4951,-31.4188
-64.502649,-31.415957
-64.221258,-31.475606
-64.4852,-31.413
-64.476408,-31.406365
-64.214305,-31.463694
-57.9168134,-34.8571545
-64.200399,-31.457372
-64.2062,-31.4536
-72.26159,-50.33778
-64.168204,-31.459773
-57.9032607,-34.860558
-64.199,-31.4478
-64.166095,-31.455534
-64.2868,-36.62204
-64.291249,-36.618338
-64.29109,-36.61363
-64.30109,-36.60009
-64.280899,-36.604293
-64.270972,-36.603194
-62.21948576,-38.0990775629
-61.8926931421,-38.4843171628
-62.7704951764,-37.5461714544
-62.3546423971,-37.7621456725
-62.4093492642,-37.6029505092
-61.2891190054,-38.9879549347
-61.2879230976,-38.9814524911
-61.2937899498,-38.7135652877
-67.54386,-46.44146
-67.52854,-46.44466
-67.534532,-46.444821
-67.52008,-46.44824
-68.58641,-35.4766
-69.5916,-35.4752
-68.955,-46.54469
-61.9361502487,-37.4607288598
-61.9302753396,-37.4652812023
-64.29165,-35.91046
-61.354,-37.9854
-61.3598238227,-37.9766605969
-61.3536998034,-37.9837464825
-67.95859,-46.79489
-67.96864,-46.80018
-67.50918,-35.00092
-67.69565,-34.98097
-67.69843,-34.97835
-67.70457,-34.97405
-70.93052,-46.58407
-63.783194,-35.662562
-63.7626532368,-35.6566833174
-63.75667,-35.65597
-63.75222,-35.65388
-68.22765,-34.73885
-68.240548,-34.730688
-61.2633951903,-37.2507491216
-61.2608061433,-37.2485842844
-68.3673,-34.63611
-60.2758305,-38.3814993
-60.2765,-38.378
-60.2727,-38.3773
-60.2685,-38.3825
-68.33136,-34.62738
-62.7429463863,-35.9826701375
-68.3339,-34.6242
-68.31392,-34.6223
-60.268,-38.3706
-68.27368,-34.61886
-68.3171,-34.6205
-62.74153,-35.97863
-68.33813,-34.62049
-68.32132,-34.61638
-68.33678,-34.6147
-68.3403,-34.6128
-62.7318736,-35.9707542
-68.3355,-34.6078
-68.31729,-34.60466
-62.72095,-35.97134
-60.7984573858,-37.5436470608
-61.749462,-36.599707
-63.57239,-35.24001
-62.975086,-35.487759
-61.717704177,-36.300960765
-62.96265,-35.4808
-61.89697,-35.83006
-61.8980129958,-35.8202899587
-61.896981,-35.81316
-61.8957903385,-35.8125004364
-65.87128,-47.74948
-63.01758,-35.04124
-59.8059690357,-37.6756163665
-59.807378,-37.671562
-63.012165,-35.033081
-63.016989112,-35.0296423198
-61.1147596837,-36.2315368886
-61.113086,-36.231056
-60.3314970732,-36.9008297297
-60.314098,-36.908071
-60.322967,-36.894088
-60.32165,-36.893694
-60.3163211346,-36.8944205051
-60.3038703203,-36.88674932
-60.304042,-36.880767
-69.06668,-33.77986
-69.062,-33.7763
-69.11749,-33.73461
-61.371,-35.63051
-61.365063,-35.625004
-58.74966,-38.56091
-58.7420058284,-38.5563180785
-58.74359,-38.55275
-58.7333,-38.561
-69.1573,-33.65458
-58.7305,-38.5611
-58.7260272295,-38.5653003841
-58.6975949403,-38.5707774638
-62.48612,-34.83973
-69.01595,-33.59293
-69.01775,-33.57553
-59.8707408604,-36.788427151
-59.8595911,-36.7810658
-59.8496,-36.7854
-59.85077,-36.78289
-59.8346,-36.7857
-65.464,-33.6806
-65.452311,-33.680311
-65.469225,-33.675929
-58.7819235921,-38.1647132315
-58.78199,-38.160695
-65.46737,-33.66966
-65.44616,-33.67093
-65.45706,-33.66548
-65.4461,-33.65968
-63.922266,-34.009177
-59.147927,-37.31454
-59.135087,-37.326474
-59.1326,-37.327
-59.134689,-37.317411
-63.38699,-34.13682
-69.1499,-33.3762
-59.114568,-37.324111
-69.14656,-33.3646
-69.1436,-33.3636
-68.151273,-33.253252
-66.315336,-33.315002
-60.89279,-35.45748
-60.8974763451,-35.4512894824
-66.3236,-33.3065
-66.336836,-33.304813
-66.336848,-33.302748
-66.339,-33.2968
-66.328016,-33.296952
-66.303038,-33.296618
-61.892818,-34.764896
-66.347627,-33.289011
-64.59461,-33.62593
-66.315772,-33.287805
-66.295036,-33.290016
-66.330555,-33.284075
-66.251547,-33.285644
-66.308652,-33.27565
-68.46727,-33.19679
-68.45541,-33.19541
-68.88226,-33.205716
-62.6976,-34.27254
-68.47816,-33.1466
-61.53717,-34.86227
-66.31348,-33.181588
-68.479064,-33.10053
-68.574708,-33.094536
-68.4619,-33.0865
-68.4807,-33.0863
-68.46468,-33.08534
-68.47768,-33.08529
-68.47051,-33.081972
-68.4722,-33.0818
-68.482803,-33.079828
-68.4729,-33.0708
-68.54786,-33.05727
-68.88529,-33.07518
-64.71816,-33.38916
-68.8746,-33.03811
-68.878842,-33.036676
-68.879,-33.0359
-68.88956,-33.03649
-68.893148,-33.035543
-68.8777,-33.0325
-59.088369,-36.777248
-68.649822,-33.006616
-61.03402,-35.00172
-68.6746,-32.99476
-68.784528,-32.98736
-68.7851,-32.98223
-68.785177,-32.982186
-68.7883,-32.9824
-58.26133,-37.84951
-68.797144,-32.978814
-68.8582,-32.9798
-58.2562523,-37.8407516
-68.78949,-32.96804
-70.22736,-48.76253
-68.85005,-32.96146
-58.237878,-37.833135
-68.8577,-32.9557
-68.82105,-32.95074
-68.858594,-32.951367
-68.82134,-32.94324
-68.87092,-32.9456
-68.841687,-32.942962
-68.8483,-32.9414
-68.8347,-32.9393
-68.84589,-32.93603
-68.857104,-32.929628
-68.84851,-32.9276
-68.78112,-32.92112
-68.79138,-32.92099
-68.85906,-32.92388
-68.846961,-32.92271
-68.838,-32.9169
-68.8461,-32.9174
-68.7858,-32.9122
-68.76143,-32.90956
-68.87866,-32.91938
-68.8228,-32.914
-68.827222,-32.913611
-64.1767,-31.4507
-72.26895,-50.34712
-64.244144,-31.432439
-57.8808734,-34.8702073
-64.1868,-31.445
-64.23448,-31.432482
-64.140194,-31.455694
-64.093979,-31.465265
-64.105638,-31.462198
-57.8678337,-34.8742082
-64.219,-31.4303
-64.214909,-31.430344
-64.212639,-31.428833
-64.148264,-31.443295
-64.19116,-31.428959
-62.725261,-31.872108
-64.188,-31.4277
-64.192761,-31.425978
-64.1833,-31.4279
-64.187491,-31.42571
-64.1568,-31.4333
-64.183581,-31.426127
-64.1302,-31.439
-64.1848,-31.4252
-64.230768,-31.412738
-64.142987,-31.434051
-64.178865,-31.424348
-64.129571,-31.436163
-64.17975,-31.423638
-64.1823,-31.4225
-64.167944,-31.424833
-64.181934,-31.421151
-64.1870389,-31.419649
-64.188666,-31.419003
-64.159383,-31.424414
-64.1874,-31.4168
-64.18853,-31.415363
-64.258333,-31.396389
-64.180514,-31.415382
-64.1472,-31.4235
-64.187476,-31.413303
-64.191444,-31.411341
-64.260167,-31.394411
-64.1927,-31.4108
-64.194166,-31.410431
-64.1893,-31.4116
-64.185278,-31.412485
-64.123136,-31.427771
-64.2119,-31.4054
-64.169505,-31.415769
-64.223639,-31.401621
-64.1656,-31.4137
-64.242835,-31.393915
-64.1616,-31.4126
-64.1786,-31.4076
-64.170035,-31.408596
-64.277458,-31.377987
-64.1655,-31.4034
-64.1757,-31.3998
-64.1825,-31.3981
-64.227507,-31.38671
-64.24515,-31.380531
-64.215095,-31.387203
-64.2053,-31.3895
-64.2229,-31.3806
-64.2147,-31.3802
-64.161389,-31.393056
-64.184167,-31.387312
-64.231105,-31.375555
-63.536742,-31.557592
-64.3388,-31.3451
-64.213855,-31.374529
-64.196087,-31.378481
-64.234389,-31.367392
-63.53476,-31.553545
-64.1756,-31.3796
-64.2367,-31.363
-64.2194,-31.367
-64.219389,-31.366472
-64.216945,-31.36418
-64.218739,-31.362231
-64.147652,-31.379569
-64.2805,-31.3468
-64.2462,-31.3527
-64.269297,-31.346646
-64.249119,-31.349003
-64.16644,-31.365896
-64.290168,-31.335048
-59.484702,-33.432259
-64.267581,-31.325218
-64.26895,-31.323825
-64.2856,-31.3015
-64.2899,-31.3003
-64.276462,-31.300019
-64.294248,-31.295597
-64.176628,-31.312421
-64.4659,-31.2445
-64.313564,-31.236851
-64.316653,-31.170089
-64.322,-31.1651
-64.484196,-31.108277
-64.483,-31.093
-64.486559,-31.089486
-64.29525,-31.126667
-61.85577,-31.90554
-63.046571,-31.414566
-64.491956,-30.982788
-59.316711,-33.149666
-60.1570702,-32.6220245
-59.314408,-33.13578
-64.096,-30.9804
-64.092456,-30.978745
-64.084407,-30.977255
-64.525162,-30.857497
-64.80168,-30.724778
-64.8005,-30.7249
-62.0754172,-31.4373822
-62.0894,-31.4288
-60.637659,-32.070467
-60.6378708,-32.0697098
-62.3546423971,-37.7621456725
-62.4093492642,-37.6029505092
-61.2891190054,-38.9879549347
-61.2879230976,-38.9814524911
-61.2937899498,-38.7135652877
-67.54386,-46.44146
-67.52854,-46.44466
-67.534532,-46.444821
-67.52008,-46.44824
-68.58641,-35.4766
-69.5916,-35.4752
-68.955,-46.54469
-61.9361502487,-37.4607288598
-61.9302753396,-37.4652812023
-64.29165,-35.91046
-61.354,-37.9854
-61.3598238227,-37.9766605969
-61.3536998034,-37.9837464825
-67.95859,-46.79489
-67.96864,-46.80018
-67.50918,-35.00092
-67.69565,-34.98097
-67.69843,-34.97835
-67.70457,-34.97405
-70.93052,-46.58407
-63.783194,-35.662562
-63.7626532368,-35.6566833174
-63.75667,-35.65597
-63.75222,-35.65388
-68.22765,-34.73885
-68.240548,-34.730688
-61.2633951903,-37.2507491216
-61.2608061433,-37.2485842844
-68.3673,-34.63611
-60.2758305,-38.3814993
-60.2765,-38.378
-60.2727,-38.3773
-60.2685,-38.3825
-68.33136,-34.62738
-62.7429463863,-35.9826701375
-68.3339,-34.6242
-68.31392,-34.6223
-60.268,-38.3706
-68.27368,-34.61886
-68.3171,-34.6205
-62.74153,-35.97863
-68.33813,-34.62049
-68.32132,-34.61638
-68.33678,-34.6147
-68.3403,-34.6128
-62.7318736,-35.9707542
-68.3355,-34.6078
-68.31729,-34.60466
-62.72095,-35.97134
-60.7984573858,-37.5436470608
-61.749462,-36.599707
-63.57239,-35.24001
-62.975086,-35.487759
-61.717704177,-36.300960765
-62.96265,-35.4808
-61.89697,-35.83006
-61.8980129958,-35.8202899587
-61.896981,-35.81316
-61.8957903385,-35.8125004364
-65.87128,-47.74948
-63.01758,-35.04124
-59.8059690357,-37.6756163665
-59.807378,-37.671562
-63.012165,-35.033081
-63.016989112,-35.0296423198
-61.1147596837,-36.2315368886
-61.113086,-36.231056
-60.3314970732,-36.9008297297
-60.314098,-36.908071
-60.322967,-36.894088
-60.32165,-36.893694
-60.3163211346,-36.8944205051
-60.3038703203,-36.88674932
-60.304042,-36.880767
-69.06668,-33.77986
-69.062,-33.7763
-69.11749,-33.73461
-61.371,-35.63051
-61.365063,-35.625004
-58.74966,-38.56091
-58.7420058284,-38.5563180785
-58.74359,-38.55275
-58.7333,-38.561
-69.1573,-33.65458
-58.7305,-38.5611
-58.7260272295,-38.5653003841
-58.6975949403,-38.5707774638
-62.48612,-34.83973
-69.01595,-33.59293
-69.01775,-33.57553
-59.8707408604,-36.788427151
-59.8595911,-36.7810658
-59.8496,-36.7854
-59.85077,-36.78289
-59.8346,-36.7857
-65.464,-33.6806
-65.452311,-33.680311
-65.469225,-33.675929
-58.7819235921,-38.1647132315
-58.78199,-38.160695
-65.46737,-33.66966
-65.44616,-33.67093
-65.45706,-33.66548
-65.4461,-33.65968
-63.922266,-34.009177
-59.147927,-37.31454
-59.135087,-37.326474
-59.1326,-37.327
-59.134689,-37.317411
-63.38699,-34.13682
-69.1499,-33.3762
-59.114568,-37.324111
-69.14656,-33.3646
-69.1436,-33.3636
-68.151273,-33.253252
-66.315336,-33.315002
-60.89279,-35.45748
-60.8974763451,-35.4512894824
-66.3236,-33.3065
-66.336836,-33.304813
-66.336848,-33.302748
-66.339,-33.2968
-66.328016,-33.296952
-66.303038,-33.296618
-61.892818,-34.764896
-66.347627,-33.289011
-64.59461,-33.62593
-66.315772,-33.287805
-66.295036,-33.290016
-66.330555,-33.284075
-66.251547,-33.285644
-66.308652,-33.27565
-68.46727,-33.19679
-68.45541,-33.19541
-68.88226,-33.205716
-62.6976,-34.27254
-68.47816,-33.1466
-61.53717,-34.86227
-66.31348,-33.181588
-68.479064,-33.10053
-68.574708,-33.094536
-68.4619,-33.0865
-68.4807,-33.0863
-68.46468,-33.08534
-68.47768,-33.08529
-68.47051,-33.081972
-68.4722,-33.0818
-68.482803,-33.079828
-68.4729,-33.0708
-68.54786,-33.05727
-68.88529,-33.07518
-64.71816,-33.38916
-68.8746,-33.03811
-68.878842,-33.036676
-68.879,-33.0359
-68.88956,-33.03649
-68.893148,-33.035543
-68.8777,-33.0325
-59.088369,-36.777248
-68.649822,-33.006616
-61.03402,-35.00172
-68.6746,-32.99476
-68.784528,-32.98736
-68.7851,-32.98223
-68.785177,-32.982186
-68.7883,-32.9824
-58.26133,-37.84951
-68.797144,-32.978814
-68.8582,-32.9798
-58.2562523,-37.8407516
-68.78949,-32.96804
-70.22736,-48.76253
-68.85005,-32.96146
-58.237878,-37.833135
-68.8577,-32.9557
-68.82105,-32.95074
-68.858594,-32.951367
-68.82134,-32.94324
-68.87092,-32.9456
-68.841687,-32.942962
-68.8483,-32.9414
-68.8347,-32.9393
-68.84589,-32.93603
-68.857104,-32.929628
-68.84851,-32.9276
-68.78112,-32.92112
-68.79138,-32.92099
-68.85906,-32.92388
-68.846961,-32.92271
-68.838,-32.9169
-68.8461,-32.9174
-68.7858,-32.9122
-68.76143,-32.90956
-68.87866,-32.91938
-68.8228,-32.914
-68.827222,-32.913611
-68.789274,-32.908234
-68.7829,-32.9062
-68.7658,-32.90473
-68.80309,-32.90767
-68.8762,-32.9127
-68.76274,-32.90092
-68.86098,-32.9092
-68.8034,-32.9039
-68.7971,-32.9018
-59.3945007,-32.7204781
-60.026982,-32.336331
-59.793051,-32.407265
-60.200586,-32.172918
-59.792151,-32.397116
-59.79784,-32.391782
-69.24545,-51.61293
-69.22786,-51.61501
-69.22224,-51.61964
-69.21631,-51.62095
-69.21284,-51.62268
-69.24618,-51.62105
-69.246761,-51.62821
-69.23756,-51.62891
-69.19812,-51.63219
-69.20936,-51.63544
-69.22013,-51.63866
-69.22923,-51.64111
-60.308697,-32.036205
-60.307578,-32.03214
-58.5279,-33.0106
-60.7653809,-31.6653404
-64.351278,-30.424783
-58.5119321,-33.0071111
-58.521853,-32.991736
-60.5262471,-31.7674201
-60.5276976,-31.7594788
-60.541261,-31.741747
-60.5387651,-31.7419371
-60.524946,-31.748447
-60.511242,-31.754009
-60.509048,-31.755047
-60.519333,-31.749003
-60.547349,-31.734235
-60.7056016,-31.652283
-60.7106075,-31.649562
-60.7078,-31.650868
-60.4993,-31.7551
-60.524741,-31.737845
-60.509477,-31.743916
-60.517162,-31.738721
-60.528649,-31.730408
-60.547111,-31.721006
-60.533681,-31.725619
-60.692778,-31.644722
-60.515308,-31.7330526
-60.524157,-31.72674
-60.493869,-31.741911
-60.7017017,-31.637308
-60.507412,-31.734176
-60.529162,-31.722868
-61.51056,-31.25889
-60.6591,-31.6414
-60.412963,-31.763742
-61.4991,-31.25247
-61.506122,-31.2422
-61.46323,-31.25174
-60.94322,-31.44565
-60.008211,-31.870495
-72.31888,-51.5395
-59.398493,-32.172327
-59.138836,-32.301798
-72.2049,-51.60864
-60.074162,-31.579954
-62.00629,-30.711216
-62.00429,-30.70991
-58.2330284,-32.4838219
-59.0284795,-31.8696614
-59.031579,-31.860934
-59.027234,-31.855744
-66.8541,-29.4295
-66.862431,-29.428056
-66.856755,-29.411481
-66.8531,-29.4018
-58.402913,-32.160073
-59.9826012,-31.2176495
-58.2220274,-32.2147611
-58.1454569,-32.2252713
-58.1482778,-32.2190005
-60.5929,-30.78861
-59.447589,-31.339743
-65.060293,-29.277527
-59.784141,-30.948414
-58.503452,-31.623548
-59.6445363,-30.7449462
-58.781227,-30.956411
-58.018603,-31.396866
-58.0243081,-31.3902116
-58.0129175,-31.3951436
-58.0152199,-31.3889553
-58.0212,-31.3844
-58.014364,-31.3822684
-58.011377,-31.368882
-58.010184,-31.348497
-65.133155,-28.639088
-65.778283,-28.477093
-65.7745,-28.4757
-65.778434,-28.472753
-65.7782,-28.4726
-65.8012,-28.465
-65.755222,-28.467222
-65.7728,-28.4603
-65.7187,-28.448
-57.9198417,-30.9850361
-67.71694,-53.76949
-67.721621,-53.774139
-67.71526,-53.77903
-59.527042,-30.017418
-67.70299,-53.785009
-67.70084,-53.7863
-67.72149,-53.79251
-57.996407,-30.761145
-57.9939,-30.7625
-64.270007,-27.828131
-64.249649,-27.809678
-65.6202,-27.5889
-64.2612,-27.7886
-64.2578,-27.7786
-64.251963,-27.767976
-64.2436,-27.7298
-57.63942,-30.250668
-67.20141,-54.51638
-65.6008,-27.3503
-65.589111,-27.350411
-59.272544,-29.154703
-58.055256,-29.791304
-59.2625031,-29.1452083
-59.26214,-29.14212
-59.2646,-29.137
-68.27745,-54.79826
-68.30217,-54.80407
-68.31342,-54.80924
-68.32702,-54.8133
-68.334293,-54.815339
-68.3353,-54.8179
-65.4999,-27.1699
-65.221111,-26.866111
-58.079052,-29.180941
-65.2228,-26.8398
-65.252036,-26.835085
-65.2346,-26.8346
-65.21,-26.8373
-65.2282,-26.8328
-65.169381,-26.837786
-65.2177,-26.8306
-65.206887,-26.830652
-65.20201,-26.830278
-65.2615,-26.822
-65.2404,-26.8234
-65.2168,-26.8255
-65.203784,-26.826229
-65.2825,-26.8149
-65.292314,-26.8129
-57.0975,-29.7058
-65.177,-26.8229
-65.209515,-26.814605
-65.2479,-26.8094
-65.223711,-26.794311
-65.206898,-26.794944
-65.2226,-26.7896
-65.2614,-26.7299
-59.042919,-28.5123
-65.153748,-26.481717
-59.022092,-27.445833
-58.9913,-27.4551
-58.999086,-27.44139
-58.987383,-27.4388
-58.813711,-27.500211
-58.968677,-27.413327
-58.815872,-27.477092
-58.834021,-27.467798
-58.805929,-27.470051
-60.452742,-26.791271
-64.9705319,-25.4987985
-65.5777397,-24.9856165
-65.488976,-24.964549
-65.469513,-24.8857
-65.450626,-24.847714
-65.43395,-24.849116
-65.4331,-24.8414
-65.428647,-24.830882
-65.426427,-24.811541
-65.383161,-24.812077
-65.399047,-24.808249
-65.4373408,-24.8034671
-65.419722,-24.804722
-65.416186,-24.80174
-65.4090968,-24.7996878
-65.4168,-24.7981
-65.417406,-24.797858
-65.4322727,-24.7947076
-65.440698,-24.793708
-65.414204,-24.79518
-65.4056,-24.7958
-65.4104126,-24.7948557
-65.4142,-24.7939
-65.4291746,-24.7922771
-65.4153853,-24.7926754
-65.412395,-24.792053
-65.4118,-24.7903
-65.413699,-24.789072
-65.4219001,-24.7880714
-65.4323303,-24.7869634
-65.4177599,-24.7871267
-65.4099,-24.7846
-65.4143692,-24.7814935
-65.427437,-24.779652
-65.401667,-24.781285
-65.4045791,-24.7789448
-65.4099025,-24.7779849
-65.4148,-24.7767
-65.443309,-24.769449
-65.4129,-24.7726
-65.3986,-24.7581
-65.40337,-24.7261
-65.406139,-24.719693
-65.120764,-24.378393
-65.116091,-24.375638
-55.933211,-27.425611
-55.91676,-27.401235
-55.909301,-27.396928
-58.203056,-26.195833
-55.95188,-27.365024
-65.235348,-24.246625
-55.900862,-27.391194
-58.187564,-26.190381
-65.26349,-24.236789
-55.927511,-27.367222
-55.897406,-27.373226
-58.166895,-26.18141
-55.896502,-27.367621
-65.272455,-24.2167
-65.290278,-24.210556
-65.277658,-24.211767
-55.893729,-27.360006
-65.276178,-24.206061
-65.289007,-24.200465
-65.30228,-24.192925
-65.319964,-24.187378
-65.3204,-24.1872
-65.303701,-24.18892
-58.161308,-26.151456
-65.304604,-24.185348
-65.309434,-24.183291
-65.304235,-24.183838
-65.3063,-24.1829
-64.86666,-24.234136
-64.867798,-24.229356
-65.279933,-24.179943
-64.860411,-24.224911
-65.311738,-24.170434
-64.7934,-23.8137
-64.787303,-23.809406
-57.724311,-25.288111
-64.326264,-23.144839
-64.3261,-23.1308
-63.792511,-22.513333
-65.598841,-22.103561
-68.78488,-32.89917
-68.8329,-32.9029
-68.83336,-32.90161
-68.852428,-32.903094
-68.789,-32.8942
-68.8598,-32.8997
-68.8273,-32.8939
-68.845102,-32.894355
-68.83942,-32.89171
-68.80237,-32.88846
-68.8182,-32.8893
-68.82375,-32.88902
-68.8252,-32.8884
-68.835,-32.8888
-68.838726,-32.888123
-68.859,-32.8897
-68.78468,-32.88106
-68.84228,-32.885582
-68.824738,-32.883149
-68.848197,-32.885049
-68.81029,-32.8805
-68.8545,-32.8836
-68.8415,-32.8821
-68.81929,-32.87605
-68.855222,-32.877586
-68.8836,-32.876
-68.843574,-32.871591
-68.8337,-32.8707
-68.85644,-32.86905
-68.8564,-32.8681
-68.842227,-32.866239
-68.83274,-32.86419
-68.8222,-32.8628
-68.82182,-32.86078
-68.8332,-32.8598
-68.86586,-32.86265
-68.87593,-32.86251
-68.8421,-32.85724
-68.82416,-32.85247
-68.83597,-32.85198
-68.8412,-32.8512
-68.77388,-32.8453
-68.86072,-32.85184
